流程工厂,887821,公司/美团/核心本地商业/基础研发平台/信息安全部/数据安全和合规/安全协同
流程工厂,826295,公司/美团/核心本地商业/基础研发平台/企业平台研发部/HR和CAP产研/HR研发
流程工厂,578321,公司/美团/核心本地商业/基础研发平台/企业平台研发部/HR和CAP产研/HR研发
流程工厂,575379,公司/美团/核心本地商业/基础研发平台/企业平台研发部/HR和CAP产研/CAP研发/行政研发
流程工厂,564876,公司/美团/财务平台/财务科技/财务研发/费控技术
流程工厂,546244,公司/美团/核心本地商业/基础研发平台/企业平台研发部/HR和CAP产研/HR研发
流程工厂,348262,公司/美团/核心本地商业/基础研发平台/企业平台研发部/HR和CAP产研/HR研发
流程工厂,332062,公司/美团/核心本地商业/基础研发平台/企业平台研发部/HR和CAP产研/CAP研发/采购和法务研发
流程工厂,309982,公司/美团/财务平台/财务科技/财务研发/费控技术
流程工厂,305271,公司/美团/食杂零售/研发部/优选商城研发组/商品研发组/选品研发组
流程工厂,298874,公司/美团/核心本地商业/基础研发平台/企业平台研发部/IT服务运营/IT效能
流程工厂,290149,公司/美团/财务平台/财务科技/财务研发/费控技术
流程工厂,287413,公司/美团/核心本地商业/业务研发平台/医药技术部/赋能研发组/采销研发组
流程工厂,275982,公司/美团/核心本地商业/基础研发平台/企业平台研发部/HR和CAP产研/HR研发
流程工厂,247222,公司/美团/核心本地商业/基础研发平台/企业平台研发部/HR和CAP产研/HR研发
流程工厂,245419,公司/美团/核心本地商业/业务研发平台/闪购技术部/多渠道SaaS研发组/SaaS基建研发组
流程工厂,237590,公司/美团/核心本地商业/基础研发平台/企业平台研发部/HR和CAP产研/CAP研发/采购和法务研发
流程工厂,219242,公司/美团/核心本地商业/基础研发平台/企业平台研发部/HR和CAP产研/HR研发
流程工厂,214975,公司/美团/核心本地商业/基础研发平台/企业平台研发部/HR和CAP产研/CAP研发/采购和法务研发
流程工厂,213460,公司/美团/核心本地商业/基础研发平台/企业平台研发部/HR和CAP产研/HR研发
流程工厂,194345,公司/美团/核心本地商业/基础研发平台/企业平台研发部/HR和CAP产研/CAP研发/行政研发
流程工厂,182142,公司/美团/核心本地商业/业务研发平台/闪购技术部/物流研发组/入库在库组
流程工厂,173620,公司/美团/核心本地商业/业务研发平台/闪购技术部/商家研发组/技术合作组
流程工厂,158213,公司/美团/核心本地商业/基础研发平台/企业平台研发部/HR和CAP产研/HR研发
流程工厂,153512,公司/美团/核心本地商业/基础研发平台/企业平台研发部/HR和CAP产研/CAP研发/采购和法务研发
流程工厂,146199,公司/美团/核心本地商业/基础研发平台/企业平台研发部/办公效率/办公效率后端/流程和TT研发组
流程工厂,132600,公司/美团/核心本地商业/基础研发平台/企业平台研发部/HR和CAP产研/CAP研发/采购和法务研发
流程工厂,117503,公司/美团/财务平台/财务科技/财务研发/账务技术
流程工厂,115124,公司/美团/财务平台/财务科技/财务研发/资金技术
流程工厂,113530,公司/美团/财务平台/财务科技/财务研发/账务技术
流程工厂,98318,公司/美团/核心本地商业/基础研发平台/企业平台研发部/HR和CAP产研/CAP研发/采购和法务研发
流程工厂,90908,公司/美团/财务平台/财务科技/财务研发/财管报技术
流程工厂,89821,公司/美团/核心本地商业/业务研发平台/业务系统平台部/营销平台/优惠券组
流程工厂,84694,公司/美团/财务平台/财务科技/财务研发/费控技术
流程工厂,82825,公司/美团/核心本地商业/基础研发平台/企业平台研发部/HR和CAP产研/HR研发
流程工厂,71716,公司/美团/核心本地商业/业务研发平台/医药技术部/赋能研发组/采销研发组
流程工厂,71615,公司/美团/核心本地商业/基础研发平台/企业平台研发部/HR和CAP产研/HR研发
流程工厂,62059,公司/美团/核心本地商业/基础研发平台/企业平台研发部/ERP产研/ERP研发
流程工厂,61367,公司/美团/核心本地商业/业务研发平台/履约平台技术部/决策智能中心/算法平台组
流程工厂,58019,公司/美团/财务平台/财务科技/财务研发/税务技术
流程工厂,51316,公司/美团/食杂零售/研发部/平台研发组/基础运营研发组
流程工厂,50418,公司/美团/核心本地商业/业务研发平台/医药技术部/赋能研发组/采销研发组
流程工厂,46674,公司/美团/财务平台/财务科技/财务研发/资金技术
流程工厂,45830,公司/美团/食杂零售/优选事业部/研发部/优选商城研发组/展销交易研发组
流程工厂,44326,公司/美团/核心本地商业/基础研发平台/企业平台研发部/HR和CAP产研/HR研发
流程工厂,43603,公司/美团/软硬件服务/骑行事业部/技术部/业务研发中心/库内运营研发组
流程工厂,40913,公司/美团/核心本地商业/业务研发平台/医药技术部/赋能研发组/仓配研发组
流程工厂,38195,公司/美团/核心本地商业/业务研发平台/医药技术部/赋能研发组/采销研发组
流程工厂,37846,公司/美团/财务平台/财务科技/财务研发/财管报技术
流程工厂,36639,公司/美团/核心本地商业/基础研发平台/企业平台研发部/HR和CAP产研/CAP研发/采购和法务研发
流程工厂,33932,公司/美团/财务平台/财务科技/财务研发/税务技术
流程工厂,31450,公司/美团/核心本地商业/基础研发平台/企业平台研发部/HR和CAP产研/CAP研发/采购和法务研发
流程工厂,30194,公司/美团/核心本地商业/基础研发平台/企业平台研发部/HR和CAP产研/HR研发
流程工厂,29949,公司/美团/核心本地商业/基础研发平台/企业平台研发部/办公效率/办公效率后端/流程和TT研发组
流程工厂,29334,公司/美团/核心本地商业/业务研发平台/闪购技术部/商家研发组/平台运营组
流程工厂,26640,公司/美团/核心本地商业/业务研发平台/搜索和推荐平台部/团工程部/工程效率组
流程工厂,25351,公司/美团/核心本地商业/业务研发平台/医药技术部/赋能研发组/采销研发组
流程工厂,22269,公司/美团/食杂零售/研发部/小象研发组/商品研发组
流程工厂,20979,公司/美团/核心本地商业/基础研发平台/企业平台研发部/ERP产研/ERP研发
流程工厂,19881,公司/美团/核心本地商业/基础研发平台/企业平台研发部/HR和CAP产研/CAP研发/采购和法务研发
流程工厂,19635,公司/美团/食杂零售/优选事业部/研发部/平台研发组/基础运营研发组
流程工厂,18278,公司/美团/财务平台/财务科技/财务研发/账务技术
流程工厂,17690,公司/美团/食杂零售/研发部/优选物流研发组/供应链研发组
流程工厂,17413,公司/美团/核心本地商业/基础研发平台/企业平台研发部/IT服务运营/IT效能
流程工厂,15121,公司/美团/核心本地商业/基础研发平台/企业平台研发部/HR和CAP产研/HR研发
流程工厂,14293,公司/美团/核心本地商业/基础研发平台/企业平台研发部/HR和CAP产研/HR研发
流程工厂,13069,公司/美团/核心本地商业/业务研发平台/交易系统平台部/会员中心/交易与运营组
流程工厂,13008,公司/美团/核心本地商业/基础研发平台/企业平台研发部/HR和CAP产研/CAP研发/采购和法务研发
流程工厂,12859,公司/美团/软硬件服务/骑行事业部/技术部/质量效能中心/运营环境和资产测试组
流程工厂,12814,公司/美团/财务平台/财务科技/财务研发/资金技术
流程工厂,12806,公司/美团/财务平台/财务科技/财务研发/内控技术
流程工厂,11372,公司/美团/食杂零售/优选事业部/研发部/优选物流研发组/供应链研发组
流程工厂,11044,公司/美团/核心本地商业/美团平台/地图服务部/POI基础技术部/情报与审核工程组/流程平台和服务组
流程工厂,10707,公司/美团/财务平台/财务科技/财务研发/财管报技术
流程工厂,10328,公司/美团/核心本地商业/基础研发平台/企业平台研发部/HR和CAP产研/应用平台
流程工厂,9726,公司/美团/核心本地商业/业务研发平台/Keeta技术部/终端组/商家终端组
流程工厂,9340,公司/美团/核心本地商业/基础研发平台/企业平台研发部/HR和CAP产研/CAP研发/行政研发
流程工厂,8812,公司/美团/食杂零售/研发部/优选商城研发组/营销研发组
流程工厂,8780,公司/美团/核心本地商业/业务研发平台/商业增值技术部/商家及运营系统组/商家投放系统组/到家投放组
流程工厂,8448,公司/美团/核心本地商业/业务研发平台/美团平台技术部/增长技术部/运营技术中心/流量运营组
流程工厂,8098,公司/美团/核心本地商业/业务研发平台/美团平台技术部/增长技术部/运营技术中心/触达平台组
流程工厂,8069,公司/美团/核心本地商业/业务研发平台/交易系统平台部/业务集成组/导购平台组
流程工厂,6918,公司/美团/核心本地商业/业务研发平台/业务系统平台部/交易结算平台/结算基础能力
流程工厂,6719,公司/美团/财务平台/财务科技/财务研发/财管报技术
流程工厂,6428,公司/美团/核心本地商业/业务研发平台/医药技术部/赋能研发组/采销研发组
流程工厂,6252,公司/美团/财务平台/财务科技/财务研发/费控技术
流程工厂,6041,公司/美团/核心本地商业/基础研发平台/计算和智能平台部/M17/IASA/FMA
流程工厂,5968,公司/美团/财务平台/财务科技/财务研发/资金技术
流程工厂,5901,公司/美团/食杂零售/优选事业部/研发部/优选商城研发组/团好货研发组
流程工厂,5775,公司/美团/核心本地商业/基础研发平台/企业平台研发部/HR和CAP产研/HR研发
流程工厂,5222,公司/美团/核心本地商业/基础研发平台/企业平台研发部/HR和CAP产研/HR研发
流程工厂,4838,公司/美团/核心本地商业/基础研发平台/信息安全部/基础安全/应用与基础设施安全
流程工厂,4819,公司/美团/核心本地商业/基础研发平台/企业平台研发部/HR和CAP产研/HR研发
流程工厂,4754,公司/美团/点评事业部/技术部/笔记业务研发/商业技术
流程工厂,4547,公司/美团/核心本地商业/基础研发平台/基础技术部/服务运维/故障管理开发
流程工厂,4394,公司/美团/食杂零售/研发部/平台研发组/AIoT/AIoT平台研发组
流程工厂,4377,公司/美团/核心本地商业/基础研发平台/企业平台研发部/HR和CAP产研/HR研发
流程工厂,4366,公司/美团/核心本地商业/业务研发平台/交易系统平台部/营销中心/券平台组
流程工厂,3904,公司/美团/财务平台/财务科技/财务研发/资金技术
流程工厂,3895,公司/美团/核心本地商业/业务研发平台/闪购技术部/商家研发组/入驻系统组
流程工厂,3674,公司/美团/核心本地商业/业务研发平台/美团平台技术部/网约车技术部/风控结算和营销工程
流程工厂,3541,公司/美团/核心本地商业/业务研发平台/医药技术部/赋能研发组/采销研发组
流程工厂,3503,公司/美团/核心本地商业/业务研发平台/交易系统平台部/会员中心/活动组
流程工厂,3498,公司/美团/核心本地商业/基础研发平台/企业平台研发部/HR和CAP产研/CAP研发/商户和公益研发
流程工厂,3466,公司/美团/核心本地商业/基础研发平台/信息安全部/安全技术/数据安全技术
流程工厂,3340,公司/美团/财务平台/财务科技/财务研发/税务技术
流程工厂,3293,公司/美团/财务平台/财务科技/财务研发/资金技术
流程工厂,3242,公司/美团/财务平台/财务科技/财务研发/财管报技术
流程工厂,3092,公司/美团/核心本地商业/基础研发平台/企业平台研发部/HR和CAP产研/CAP研发/商户和公益研发
流程工厂,3074,公司/美团/核心本地商业/基础研发平台/企业平台研发部/HR和CAP产研/应用平台
流程工厂,2910,公司/美团/核心本地商业/业务研发平台/美团平台技术部/增长技术部/营销技术中心/工具后台组
流程工厂,2910,公司/美团/核心本地商业/业务研发平台/外卖技术部/企业技术组/交易与财务组
流程工厂,2764,公司/美团/食杂零售/研发部/平台研发组/AIoT/AIoT平台研发组
流程工厂,2694,公司/美团/财务平台/财务科技/财务研发/财管报技术
流程工厂,2663,公司/美团/核心本地商业/业务研发平台/成都研发中心/CRM研发组/客户服务组
流程工厂,2489,公司/美团/核心本地商业/基础研发平台/基础技术部/基础设施/资源/供应链工具
流程工厂,2453,公司/美团/财务平台/财务科技/财务研发/税务技术
流程工厂,2400,公司/美团/核心本地商业/基础研发平台/企业平台研发部/HR和CAP产研/HR研发
流程工厂,2338,公司/美团/财务平台/财务科技/财务研发/财管报技术
流程工厂,2231,公司/美团/财务平台/财务科技/财务研发/税务技术
流程工厂,2072,公司/美团/财务平台/财务科技/财务研发/资金技术
流程工厂,2068,公司/美团/软硬件服务/SaaS事业部/SaaS技术部/餐饮软件平台研发组/餐饮数据平台
流程工厂,2014,公司/美团/软硬件服务/骑行事业部/技术部/业务研发中心/资产管理研发组
流程工厂,1999,公司/美团/核心本地商业/基础研发平台/企业平台研发部/HR和CAP产研/HR研发
流程工厂,1799,公司/美团/核心本地商业/业务研发平台/美团平台技术部/网约车技术部/风控结算和营销工程
流程工厂,1655,公司/美团/金融服务平台/技术平台/微贷研发/微贷助贷研发
流程工厂,1623,公司/美团/核心本地商业/基础研发平台/研发质量与效率部/发布和构建工具组/构建工程组
流程工厂,1621,公司/美团/核心本地商业/业务研发平台/交易系统平台部/结算中心/结算平台组
流程工厂,1559,公司/美团/核心本地商业/业务研发平台/业务系统平台部/商家客户平台/商家合作组
流程工厂,1524,公司/美团/核心本地商业/基础研发平台/企业平台研发部/HR和CAP产研/HR研发
流程工厂,1433,公司/美团/核心本地商业/业务研发平台/成都研发中心/合作商研发组
流程工厂,1416,公司/美团/核心本地商业/基础研发平台/研发质量与效率部/产品研发流程管理组/研发过程管理组
流程工厂,1324,公司/美团/核心本地商业/基础研发平台/基础技术部/基础设施/资源/供应链工具
流程工厂,1315,公司/美团/核心本地商业/业务研发平台/医药技术部/赋能研发组/采销研发组
流程工厂,1253,公司/美团/无人机业务部/硬件研发/硬件研发质量
流程工厂,1250,公司/美团/核心本地商业/业务研发平台/业务系统平台部/销售支持平台/到餐组
流程工厂,1238,公司/美团/软硬件服务/SaaS事业部/SaaS技术部/餐饮软件平台研发组/餐饮业务平台/商家服务研发组
流程工厂,1217,公司/美团/点评事业部/技术部/笔记业务研发/作者运营技术
流程工厂,1196,公司/美团/财务平台/财务科技/财务研发/账务技术
流程工厂,1178,公司/美团/核心本地商业/基础研发平台/基础技术部/中间件研发/服务保障
流程工厂,1158,公司/美团/核心本地商业/业务研发平台/闪购技术部/用户研发组/增长工程组
流程工厂,1155,公司/美团/食杂零售/研发部/优选商城研发组/团好货研发组
流程工厂,1138,公司/美团/核心本地商业/业务研发平台/商业增值技术部/商家及运营系统组/商家投放系统组/到家投放组
